,Molecule,atom 1,atom 2,dipole_moment,electronegativity1,electronegativity2,eletron_affinity1,eletron_affinity2,ionic_potential1,ionic_potential2,ionic_character,Period1,Period2,Group1,Group2,Sum_Ionic,Sum_Affinity,Prod_Ionic,Prod_Affinity,Diff_Ionic,Diff_Affinity,Sum_Electronegativity,Prod_Electronegativity,Diff_Electronegativity,Source,ionic_character_4th_root,Prod_Ionic_Recip,ionic_character_2nd_root,Diff_Ionic_4th_root
402,NO,N,O,0.157,3.04,3.44,-0.07,1.461,14.5341,13.6181,6.96,2,2,15,16,28.1522,1.391,197.9268272,-0.10227,0.916,1.531,6.48,10.4576,0.4,"R.M. Neumann, Astrophys. J. 161, 779 (1970).",1.624247884916149,0.005052372203135,2.6381811916545836,0.9783040882672586
403,NO,O,N,0.157,3.44,3.04,1.461,-0.07,13.6181,14.5341,6.96,2,2,16,15,28.1522,1.391,197.9268272,-0.10227,0.916,1.531,6.48,10.4576,0.4,"R.M. Neumann, Astrophys. J. 161, 779 (1970).",1.624247884916149,0.005052372203135,2.6381811916545836,0.9783040882672586
404,NS,N,S,1.81,3.04,2.58,-0.07,2.077,14.5341,10.36,8.1006,2,3,15,16,24.8941,2.007,150.573276,-0.14539,4.1741,2.147,5.62,7.8432,0.46,"T. Amano, S. Saito, E. Hirota, and Y. Morino, J. Mol. Spectrosc. 32, 97 (1969).",1.6870552158880068,0.0066412847389997,2.8461553014549295,1.4293569982153427
405,NS,S,N,1.81,2.58,3.04,2.077,-0.07,10.36,14.5341,8.1006,3,2,16,15,24.8941,2.007,150.573276,-0.14539,4.1741,2.147,5.62,7.8432,0.46,"T. Amano, S. Saito, E. Hirota, and Y. Morino, J. Mol. Spectrosc. 32, 97 (1969).",1.6870552158880068,0.0066412847389997,2.8461553014549295,1.4293569982153427
406,OH,O,H,1.667,3.44,2.2,1.461,0.754,13.6181,13.5984,25.2216,2,1,16,1,27.2165,2.215,185.184371,1.101594,0.0197,0.707,5.64,7.568,1.24,"R.A. Beaudet and R.L. Poynter, J. Phys. Chem. Ref. Data 7, 311 (1978).",2.2410067179466417,0.0054000237417443,5.022111109881979,0.37464208049307807
407,OH,H,O,1.667,2.2,3.44,0.754,1.461,13.5984,13.6181,25.2216,1,2,1,16,27.2165,2.215,185.184371,1.101594,0.0197,0.707,5.64,7.568,1.24,"R.A. Beaudet and R.L. Poynter, J. Phys. Chem. Ref. Data 7, 311 (1978).",2.2410067179466417,0.0054000237417443,5.022111109881979,0.37464208049307807
408,PbO,Pb,O,4.64,2.33,3.44,0.356,1.461,7.4167,13.6181,22.07235,6,2,14,16,21.0348,1.817,101.0013623,0.520116,6.2014,1.105,5.77,8.0152,1.11,"J. Hoeft, F.J. Lovas, E. Tiemann, R. Tischer, and T. Törring, Z. Naturforsch. 24a, 1222 (1969).",2.167515159165261,0.0099008565550803,4.698121965211206,1.5780560923156675
409,PbO,O,Pb,4.64,3.44,2.33,1.461,0.356,13.6181,7.4167,22.07235,2,6,16,14,21.0348,1.817,101.0013623,0.520116,6.2014,1.105,5.77,8.0152,1.11,"J. Hoeft, F.J. Lovas, E. Tiemann, R. Tischer, and T. Törring, Z. Naturforsch. 24a, 1222 (1969).",2.167515159165261,0.0099008565550803,4.698121965211206,1.5780560923156675
410,PbS,Pb,S,3.59,2.33,2.58,0.356,2.077,7.4167,10.36,4.21875,6,3,14,16,17.7767,2.433,76.837012,0.739412,2.9433,1.721,4.91,6.0114,0.25,"J. Hoeft, F.J. Lovas, E. Tiemann, R. Tischer, and T. Törring, Z. Naturforsch. 24a, 1222 (1969).",1.4331641883065502,0.0130145612637826,2.053959590644373,1.3098109976666255
411,PbS,S,Pb,3.59,2.58,2.33,2.077,0.356,10.36,7.4167,4.21875,3,6,16,14,17.7767,2.433,76.837012,0.739412,2.9433,1.721,4.91,6.0114,0.25,"J. Hoeft, F.J. Lovas, E. Tiemann, R. Tischer, and T. Törring, Z. Naturforsch. 24a, 1222 (1969).",1.4331641883065502,0.0130145612637826,2.053959590644373,1.3098109976666255
412,PbSe,Pb,Se,3.28,2.33,2.55,0.356,2.02,7.4167,9.7524,3.6894,6,4,14,16,17.1691,2.376,72.33062508,0.71912,2.3357,1.664,4.88,5.9415,0.22,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 25a, 539 (1970).",1.3859224693751533,0.013825402433533,1.920781091118923,1.2362441946584717
413,PbSe,Se,Pb,3.28,2.55,2.33,2.02,0.356,9.7524,7.4167,3.6894,4,6,16,14,17.1691,2.376,72.33062508,0.71912,2.3357,1.664,4.88,5.9415,0.22,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 25a, 539 (1970).",1.3859224693751533,0.013825402433533,1.920781091118923,1.2362441946584717
414,PbTe,Pb,Te,2.73,2.33,2.1,0.356,1.97,7.4167,9.0096,3.86515,6,5,14,16,16.4263,2.326,66.82150032,0.70132,1.5929,1.614,4.43,4.893,0.23,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 25a, 539 (1970).",1.4021406755594856,0.0149652431509487,1.9659984740584109,1.1234328739323882
415,PbTe,Te,Pb,2.73,2.1,2.33,1.97,0.356,9.0096,7.4167,3.86515,5,6,16,14,16.4263,2.326,66.82150032,0.70132,1.5929,1.614,4.43,4.893,0.23,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 25a, 539 (1970).",1.4021406755594856,0.0149652431509487,1.9659984740584109,1.1234328739323882
416,PN,P,N,2.747,2.19,3.04,0.746,-0.07,10.4867,14.5341,16.12875,3,2,15,15,25.0208,0.676,152.4147465,-0.05222,4.0474,0.816,5.23,6.6576,0.85,"J. Raymonda and W. klemperer, J. Chem. Phys. 55, 232 (1971).",2.004011353139775,0.0065610449314364,4.016061503513113,1.4183846801372284
417,PN,N,P,2.747,3.04,2.19,-0.07,0.746,14.5341,10.4867,16.12875,2,3,15,15,25.0208,0.676,152.4147465,-0.05222,4.0474,0.816,5.23,6.6576,0.85,"J. Raymonda and W. klemperer, J. Chem. Phys. 55, 232 (1971).",2.004011353139775,0.0065610449314364,4.016061503513113,1.4183846801372284
418,PO,P,O,1.88,2.19,3.44,0.746,1.461,10.4867,13.6181,25.46875,3,2,15,16,24.1048,2.207,142.8089293,1.089906,3.1314,0.715,5.63,7.5336,1.25,"Carl L. Yaws, Marco A. Satyro,
Chapter 20 - Dipole moment—Inorganic compounds,
Editor(s): Carl L. Yaws,
Thermophysical Properties of Chemicals and Hydrocarbons,
William Andrew Publishing,
2009,
Pages 683-685
",2.246476643445595,0.0070023632618888,5.046657309546587,1.3302541939250017
419,PO,O,P,1.88,3.44,2.19,1.461,0.746,13.6181,10.4867,25.46875,2,3,16,15,24.1048,2.207,142.8089293,1.089906,3.1314,0.715,5.63,7.5336,1.25,"Carl L. Yaws, Marco A. Satyro,
Chapter 20 - Dipole moment—Inorganic compounds,
Editor(s): Carl L. Yaws,
Thermophysical Properties of Chemicals and Hydrocarbons,
William Andrew Publishing,
2009,
Pages 683-685
",2.246476643445595,0.0070023632618888,5.046657309546587,1.3302541939250017
420,PtC,Pt,C,0.99,2.28,2.55,2.125,1.262,8.9587,11.2603,4.57515,6,2,10,14,20.219,3.387,100.8776496,2.68175,2.3016,0.863,4.83,5.814,0.27,"T. C. Steimle, K. Y. Jung, B.‐Z. Li; The permanent electric dipole moment of PtO, PtS, PtN, and PtC. J. Chem. Phys. 1 August 1995; 103 (5): 1767–1772. https://doi.org/10.1063/1.469750",1.4625183854150352,0.0099129986073743,2.1389600276770016,1.2317071492367941
421,PtC,C,Pt,0.99,2.55,2.28,1.262,2.125,11.2603,8.9587,4.57515,2,6,14,10,20.219,3.387,100.8776496,2.68175,2.3016,0.863,4.83,5.814,0.27,"T. C. Steimle, K. Y. Jung, B.‐Z. Li; The permanent electric dipole moment of PtO, PtS, PtN, and PtC. J. Chem. Phys. 1 August 1995; 103 (5): 1767–1772. https://doi.org/10.1063/1.469750",1.4625183854150352,0.0099129986073743,2.1389600276770016,1.2317071492367941
422,PtF,Pt,F,3.42,2.28,3.98,2.125,3.401,8.9587,17.4228,37.315,6,2,10,17,26.3815,5.526,156.0856384,7.227125,8.4641,1.276,6.26,9.0744,1.7,"Qin C, Zhang R, Wang F, Steimle TC. The permanent electric dipole moment and hyperfine interactions in platinum monofluoride, PtF. J Chem Phys. 2012 Aug 7;137(5):054309. doi: 10.1063/1.4734596. PMID: 22894350.",2.4715583129647065,0.006406739340344,6.1086004943849455,1.7056707283634136
423,PtF,F,Pt,3.42,3.98,2.28,3.401,2.125,17.4228,8.9587,37.315,2,6,17,10,26.3815,5.526,156.0856384,7.227125,8.4641,1.276,6.26,9.0744,1.7,"Qin C, Zhang R, Wang F, Steimle TC. The permanent electric dipole moment and hyperfine interactions in platinum monofluoride, PtF. J Chem Phys. 2012 Aug 7;137(5):054309. doi: 10.1063/1.4734596. PMID: 22894350.",2.4715583129647065,0.006406739340344,6.1086004943849455,1.7056707283634136
424,PtN,Pt,N,1.977,2.28,3.04,2.125,-0.07,8.9587,14.5341,14.1816,6,2,10,15,23.4928,2.055,130.2066417,-0.14875,5.5754,2.195,5.32,6.9312,0.76,"T. C. Steimle, K. Y. Jung, B.‐Z. Li; The permanent electric dipole moment of PtO, PtS, PtN, and PtC. J. Chem. Phys. 1 August 1995; 103 (5): 1767–1772. https://doi.org/10.1063/1.469750",1.940578913206236,0.0076800997778902,3.7658465183806946,1.5366289382327094
425,PtN,N,Pt,1.977,3.04,2.28,-0.07,2.125,14.5341,8.9587,14.1816,2,6,15,10,23.4928,2.055,130.2066417,-0.14875,5.5754,2.195,5.32,6.9312,0.76,"T. C. Steimle, K. Y. Jung, B.‐Z. Li; The permanent electric dipole moment of PtO, PtS, PtN, and PtC. J. Chem. Phys. 1 August 1995; 103 (5): 1767–1772. https://doi.org/10.1063/1.469750",1.940578913206236,0.0076800997778902,3.7658465183806946,1.5366289382327094
426,PtO,Pt,O,2.77,2.28,3.44,2.125,1.461,8.9587,13.6181,23.2696,6,2,10,16,22.5768,3.586,122.0004725,3.104625,4.6594,0.664,5.72,7.8432,1.16,"T. C. Steimle, K. Y. Jung, B.‐Z. Li; The permanent electric dipole moment of PtO, PtS, PtN, and PtC. J. Chem. Phys. 1 August 1995; 103 (5): 1767–1772. https://doi.org/10.1063/1.469750",2.1963281580081566,0.0081966895660998,4.823857377659501,1.4692053422521512
427,PtO,O,Pt,2.77,3.44,2.28,1.461,2.125,13.6181,8.9587,23.2696,2,6,16,10,22.5768,3.586,122.0004725,3.104625,4.6594,0.664,5.72,7.8432,1.16,"T. C. Steimle, K. Y. Jung, B.‐Z. Li; The permanent electric dipole moment of PtO, PtS, PtN, and PtC. J. Chem. Phys. 1 August 1995; 103 (5): 1767–1772. https://doi.org/10.1063/1.469750",2.1963281580081566,0.0081966895660998,4.823857377659501,1.4692053422521512
428,PtS,Pt,S,1.78,2.28,2.58,2.125,2.077,8.9587,10.36,5.115,6,3,10,16,19.3187,4.202,92.812132,4.413625,1.4013,0.048,4.86,5.8824,0.3,"T. C. Steimle, K. Y. Jung, B.‐Z. Li; The permanent electric dipole moment of PtO, PtS, PtN, and PtC. J. Chem. Phys. 1 August 1995; 103 (5): 1767–1772. https://doi.org/10.1063/1.469750",1.5038738562724363,0.0107744534949374,2.2616365755797285,1.088009733144392
429,PtS,S,Pt,1.78,2.58,2.28,2.077,2.125,10.36,8.9587,5.115,3,6,16,10,19.3187,4.202,92.812132,4.413625,1.4013,0.048,4.86,5.8824,0.3,"T. C. Steimle, K. Y. Jung, B.‐Z. Li; The permanent electric dipole moment of PtO, PtS, PtN, and PtC. J. Chem. Phys. 1 August 1995; 103 (5): 1767–1772. https://doi.org/10.1063/1.469750",1.5038738562724363,0.0107744534949374,2.2616365755797285,1.088009733144392
430,RbBa,Rb,Ba,1.76,0.82,0.89,0.485,0.144,4.1771,5.2117,1.13715,5,6,1,2,9.3888,0.629,21.76979207,0.06984,1.0346,0.341,1.71,0.7298,0.07,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.0326530662476014,0.0459352113600596,1.0663723552305733,1.0085399789775877
431,RbBa,Ba,Rb,1.76,0.89,0.82,0.144,0.485,5.2117,4.1771,1.13715,6,5,2,1,9.3888,0.629,21.76979207,0.06984,1.0346,0.341,1.71,0.7298,0.07,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.0326530662476014,0.0459352113600596,1.0663723552305733,1.0085399789775877
432,RbBe,Rb,Be,1.74,0.82,1.57,0.485,-0.5,4.1771,9.3227,13.96875,5,2,1,2,13.4998,-0.015,38.94185017,-0.2425,5.1456,0.985,2.39,1.2874,0.75,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.9332560867436868,0.0256793140447748,3.7374790969315135,1.5061180234633844
433,RbBe,Be,Rb,1.74,1.57,0.82,-0.5,0.485,9.3227,4.1771,13.96875,2,5,2,1,13.4998,-0.015,38.94185017,-0.2425,5.1456,0.985,2.39,1.2874,0.75,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.9332560867436868,0.0256793140447748,3.7374790969315135,1.5061180234633844
434,RbBr,Rb,Br,10.86,0.82,2.96,0.485,3.363,4.1771,11.8138,50.2686,5,4,1,17,15.9909,3.848,49.34742398,1.631055,7.6367,2.878,3.78,2.4272,2.14,"T.L. Story, Jr. and A.J. Hebert, J. Chem. Phys 64, 855 (1976).",2.6627120123744525,0.0202644823041885,7.090035260843207,1.6623651760947826
435,RbBr,Br,Rb,10.86,2.96,0.82,3.363,0.485,11.8138,4.1771,50.2686,4,5,17,1,15.9909,3.848,49.34742398,1.631055,7.6367,2.878,3.78,2.4272,2.14,"T.L. Story, Jr. and A.J. Hebert, J. Chem. Phys 64, 855 (1976).",2.6627120123744525,0.0202644823041885,7.090035260843207,1.6623651760947826
436,RbCa,Rb,Ca,1.89,0.82,1.0,0.485,0.024,4.1771,6.1132,2.9934,5,4,1,2,10.2903,0.509,25.53544772,0.01164,1.9361,0.461,1.82,0.82,0.18,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.3153495743092578,0.0391612479626419,1.7301445026355458,1.1795923469501968
437,RbCa,Ca,Rb,1.89,1.0,0.82,0.024,0.485,6.1132,4.1771,2.9934,4,5,2,1,10.2903,0.509,25.53544772,0.01164,1.9361,0.461,1.82,0.82,0.18,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.3153495743092578,0.0391612479626419,1.7301445026355458,1.1795923469501968
438,RbCl,Rb,Cl,10.51,0.82,3.16,0.485,3.612,4.1771,12.9676,56.6046,5,3,1,17,17.1447,4.097,54.16696196,1.75182,8.7905,3.127,3.98,2.5912,2.34,"A.J. Hebert, F.J. Lovas, C.A. Melendres, C.D. Hollowell, T.L. Story, Jr., and K. Street, Jr., J. Chem. Phys. 48, 2824 (1968).",2.742918675486438,0.018461437817732,7.523602860332275,1.721882033643069
439,RbCl,Cl,Rb,10.51,3.16,0.82,3.612,0.485,12.9676,4.1771,56.6046,3,5,17,1,17.1447,4.097,54.16696196,1.75182,8.7905,3.127,3.98,2.5912,2.34,"A.J. Hebert, F.J. Lovas, C.A. Melendres, C.D. Hollowell, T.L. Story, Jr., and K. Street, Jr., J. Chem. Phys. 48, 2824 (1968).",2.742918675486438,0.018461437817732,7.523602860332275,1.721882033643069
440,RbCs,Rb,Cs,1.21,0.82,0.79,0.485,0.4715983,4.1771,3.8939,0.48315,5,6,1,1,8.071,0.9565983,16.26520969,0.2287251755,0.2832,0.0134017,1.61,0.6478,0.03,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.8337205300580531,0.0614809165734155,0.6950899222402811,0.7294966674536648
441,RbCs,Cs,Rb,1.21,0.79,0.82,0.4715983,0.485,3.8939,4.1771,0.48315,6,5,1,1,8.071,0.9565983,16.26520969,0.2287251755,0.2832,0.0134017,1.61,0.6478,0.03,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.8337205300580531,0.0614809165734155,0.6950899222402811,0.7294966674536648
442,RbF,Rb,F,8.5465,0.82,3.98,0.485,3.401,4.1771,17.4228,85.5096,5,2,1,17,21.5999,3.886,72.77677788,1.649485,13.2457,2.916,4.8,3.2636,3.16,"A.J. Hebert, F.J. Lovas, C.A. Melendres, C.D. Hollowell, T.L. Story, Jr., and K. Street, Jr., J. Chem. Phys. 48, 2824 (1968).",3.040911063880434,0.0137406467987477,9.247140098430433,1.9077379920436683
443,RbF,F,Rb,8.5465,3.98,0.82,3.401,0.485,17.4228,4.1771,85.5096,2,5,17,1,21.5999,3.886,72.77677788,1.649485,13.2457,2.916,4.8,3.2636,3.16,"A.J. Hebert, F.J. Lovas, C.A. Melendres, C.D. Hollowell, T.L. Story, Jr., and K. Street, Jr., J. Chem. Phys. 48, 2824 (1968).",3.040911063880434,0.0137406467987477,9.247140098430433,1.9077379920436683
444,RbFr,Rb,Fr,0.29,0.82,0.7,0.485,0.486,4.1771,4.0727,1.9704,5,7,1,1,8.2498,0.971,17.01207517,0.23571,0.1044,0.001,1.52,0.574,0.12,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.1847824153106454,0.0587817764738927,1.403709371629327,0.5684275577662208
445,RbFr,Fr,Rb,0.29,0.7,0.82,0.486,0.485,4.0727,4.1771,1.9704,7,5,1,1,8.2498,0.971,17.01207517,0.23571,0.1044,0.001,1.52,0.574,0.12,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.1847824153106454,0.0587817764738927,1.403709371629327,0.5684275577662208
446,RbI,Rb,I,11.48,0.82,2.66,0.485,3.059,4.1771,10.4513,41.2896,5,5,1,17,14.6284,3.544,43.65612523,1.483615,6.2742,2.574,3.48,2.1812,1.84,"T.L. Story, Jr. and A.J. Hebert, J. Chem. Phys 64, 855 (1976).",2.534896133103086,0.0229062930970523,6.42569840562098,1.5826671551303835
447,RbI,I,Rb,11.48,2.66,0.82,3.059,0.485,10.4513,4.1771,41.2896,5,5,17,1,14.6284,3.544,43.65612523,1.483615,6.2742,2.574,3.48,2.1812,1.84,"T.L. Story, Jr. and A.J. Hebert, J. Chem. Phys 64, 855 (1976).",2.534896133103086,0.0229062930970523,6.42569840562098,1.5826671551303835
448,RbMg,Rb,Mg,0.83,0.82,1.31,0.485,-0.4,4.1771,7.6462,8.68035,5,3,1,2,11.8233,0.085,31.93894202,-0.194,3.4691,0.885,2.13,1.0742,0.49,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.7164624583144528,0.0313097409229712,2.946243370802894,1.36475346224018
449,RbMg,Mg,Rb,0.83,1.31,0.82,-0.4,0.485,7.6462,4.1771,8.68035,3,5,2,1,11.8233,0.085,31.93894202,-0.194,3.4691,0.885,2.13,1.0742,0.49,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.7164624583144528,0.0313097409229712,2.946243370802894,1.36475346224018
450,RbRa,Rb,Ra,0.65,0.82,0.9,0.485,0.1,4.1771,5.2784,1.3024,5,7,1,2,9.4555,0.585,22.04840464,0.0485,1.1013,0.385,1.72,0.738,0.08,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.0682824576931742,0.045354755426876,1.1412274094149684,1.0244161341237872
451,RbRa,Ra,Rb,0.65,0.9,0.82,0.1,0.485,5.2784,4.1771,1.3024,7,5,2,1,9.4555,0.585,22.04840464,0.0485,1.1013,0.385,1.72,0.738,0.08,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.0682824576931742,0.045354755426876,1.1412274094149684,1.0244161341237872
452,RbSr,Rb,Sr,1.5,0.82,0.95,0.485,0.052,4.1771,5.6949,2.13915,5,5,1,2,9.872,0.537,23.78816679,0.02522,1.5178,0.433,1.77,0.779,0.13,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2093731148654243,0.0420377076059672,1.4625833309592995,1.1099505663324634
453,RbSr,Sr,Rb,1.5,0.95,0.82,0.052,0.485,5.6949,4.1771,2.13915,5,5,2,1,9.872,0.537,23.78816679,0.02522,1.5178,0.433,1.77,0.779,0.13,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2093731148654243,0.0420377076059672,1.4625833309592995,1.1099505663324634
454,ReN,Re,N,1.96,1.9,3.04,0.06,-0.07,7.8335,14.5341,22.7886,6,2,7,15,22.3676,-0.01,113.8528724,-0.0042,6.7006,0.13,4.94,5.776,1.14,"Steimle TC, Virgo WL. The permanent electric dipole moments of WN and ReN and nuclear quadrupole interaction in ReN. J Chem Phys. 2004 Dec 22;121(24):12411-20. doi: 10.1063/1.1822917. PMID: 15606261.",2.184889166899016,0.0087832654453081,4.773740671632677,1.6088976718939236
455,ReN,N,Re,1.96,3.04,1.9,-0.07,0.06,14.5341,7.8335,22.7886,2,6,15,7,22.3676,-0.01,113.8528724,-0.0042,6.7006,0.13,4.94,5.776,1.14,"Steimle TC, Virgo WL. The permanent electric dipole moments of WN and ReN and nuclear quadrupole interaction in ReN. J Chem Phys. 2004 Dec 22;121(24):12411-20. doi: 10.1063/1.1822917. PMID: 15606261.",2.184889166899016,0.0087832654453081,4.773740671632677,1.6088976718939236
456,RhN,Rh,N,2.43,2.28,3.04,1.142,-0.07,7.4589,14.5341,14.1816,5,2,9,15,21.993,1.072,108.4083985,-0.07994,7.0752,1.212,5.32,6.9312,0.76,"T. Ma, J. Gengler, Z. Wang, H. Wang and T. C. Steimle, J. Chem. Phys., 2007, 126, 244312 ",1.940578913206236,0.0092243775743998,3.7658465183806946,1.630927592190226
457,RhN,N,Rh,2.43,3.04,2.28,-0.07,1.142,14.5341,7.4589,14.1816,2,5,15,9,21.993,1.072,108.4083985,-0.07994,7.0752,1.212,5.32,6.9312,0.76,"T. Ma, J. Gengler, Z. Wang, H. Wang and T. C. Steimle, J. Chem. Phys., 2007, 126, 244312 ",1.940578913206236,0.0092243775743998,3.7658465183806946,1.630927592190226
458,RhO,Rh,O,3.81,2.28,3.44,1.142,1.461,7.4589,13.6181,23.2696,5,2,9,16,21.077,2.603,101.5760461,1.668462,6.1592,0.319,5.72,7.8432,1.16,"J. Gengler, T. Ma, A. G. Adam and T. C. Steimle, J. Chem. Phys., 2007, 126, 134304 ",2.1963281580081566,0.0098448407709777,4.823857377659501,1.575364579826654
459,RhO,O,Rh,3.81,3.44,2.28,1.461,1.142,13.6181,7.4589,23.2696,2,5,16,9,21.077,2.603,101.5760461,1.668462,6.1592,0.319,5.72,7.8432,1.16,"J. Gengler, T. Ma, A. G. Adam and T. C. Steimle, J. Chem. Phys., 2007, 126, 134304 ",2.1963281580081566,0.0098448407709777,4.823857377659501,1.575364579826654
460,RuF,Ru,F,5.34,2.2,3.98,1.046,3.401,7.3605,17.4228,39.5694,5,2,8,17,24.7833,4.447,128.2405194,3.557446,10.0623,2.355,6.18,8.756,1.78,"T. C. Steimle, W. L. Virgo and T. Ma, J. Chem. Phys., 2006, 124, 024309 ",2.508071228962228,0.0077978473939337,6.290421289548101,1.781042632993238
461,RuF,F,Ru,5.34,3.98,2.2,3.401,1.046,17.4228,7.3605,39.5694,2,5,17,8,24.7833,4.447,128.2405194,3.557446,10.0623,2.355,6.18,8.756,1.78,"T. C. Steimle, W. L. Virgo and T. Ma, J. Chem. Phys., 2006, 124, 024309 ",2.508071228962228,0.0077978473939337,6.290421289548101,1.781042632993238
462,ScO,Sc,O,4.55,1.36,3.44,0.179,1.461,6.5615,13.6181,48.4224,4,2,3,16,20.1796,1.64,89.35516315,0.261519,7.0566,1.282,4.8,4.6784,2.08,"J. Shirley, C. Scurlock and T. Steimle, J. Chem. Phys., 1990, 93, 1568–1575 ",2.637919739672616,0.0111912951053685,6.958620552954443,1.6298546470862059
463,ScO,O,Sc,4.55,3.44,1.36,1.461,0.179,13.6181,6.5615,48.4224,2,4,16,3,20.1796,1.64,89.35516315,0.261519,7.0566,1.282,4.8,4.6784,2.08,"J. Shirley, C. Scurlock and T. Steimle, J. Chem. Phys., 1990, 93, 1568–1575 ",2.637919739672616,0.0111912951053685,6.958620552954443,1.6298546470862059
464,SeF,Se,F,1.52,2.55,3.98,2.02,3.401,9.7524,17.4228,30.03715,4,2,16,17,27.1752,5.421,169.9141147,6.87002,7.6704,1.381,6.53,10.149,1.43,"C. Byfleet, A. Carrington and D. Russell, Mol. Phys., 1971, 20, 271–277 ",2.341071515633033,0.0058853262530049,5.480615841308347,1.6641961121509092
465,SeF,F,Se,1.52,3.98,2.55,3.401,2.02,17.4228,9.7524,30.03715,2,4,17,16,27.1752,5.421,169.9141147,6.87002,7.6704,1.381,6.53,10.149,1.43,"C. Byfleet, A. Carrington and D. Russell, Mol. Phys., 1971, 20, 271–277 ",2.341071515633033,0.0058853262530049,5.480615841308347,1.6641961121509092
